Tr_Evid_Loss,Tr_MSE,alphatr,betatr,vtr,gammatr,alphatest,betatest,vtest,gammatest,Test_MSE
0.7247637510299683,0.07267693430185318,4.085987091064453,0.2856002748012543,1.4799940586090088,0.16907498240470886,4.096224308013916,0.2849600613117218,1.4823776483535767,0.1658247709274292,0.06855960935354233
0.7245253324508667,0.0726698487997055,4.087366104125977,0.2855949401855469,1.480305552482605,0.16906283795833588,4.097594261169434,0.2849586308002472,1.482686996459961,0.16581454873085022,0.06855524331331253
0.724287748336792,0.07266280055046082,4.088741779327393,0.28558990359306335,1.4806166887283325,0.16905085742473602,4.098961353302002,0.2849573791027069,1.4829957485198975,0.16580447554588318,0.06855089962482452
0.7240509390830994,0.07265575230121613,4.090115070343018,0.28558504581451416,1.4809273481369019,0.1690390259027481,4.100326061248779,0.2849564254283905,1.4833040237426758,0.1657944917678833,0.06854656338691711
0.7238149046897888,0.07264873385429382,4.09148645401001,0.28558045625686646,1.481237530708313,0.1690274178981781,4.101688385009766,0.2849556505680084,1.483612060546875,0.1657848060131073,0.0685422420501709
0.7235797643661499,0.07264172285795212,4.092855930328369,0.2855759859085083,1.4815473556518555,0.16901597380638123,4.103048801422119,0.28495505452156067,1.4839195013046265,0.16577526926994324,0.06853795051574707
0.7233453989028931,0.0726347416639328,4.0942230224609375,0.28557172417640686,1.4818568229675293,0.16900449991226196,4.104407787322998,0.28495463728904724,1.4842267036437988,0.16576580703258514,0.06853368133306503
0.7231120467185974,0.07262778282165527,4.095588684082031,0.28556761145591736,1.4821659326553345,0.1689930558204651,4.105763912200928,0.28495433926582336,1.484533429145813,0.16575637459754944,0.06852941960096359
0.7228795289993286,0.07262083888053894,4.096951484680176,0.28556376695632935,1.482474684715271,0.16898170113563538,4.107118606567383,0.284954309463501,1.4848397970199585,0.16574709117412567,0.06852518022060394
0.7226476669311523,0.0726139172911644,4.0983123779296875,0.2855600416660309,1.4827828407287598,0.16897046566009521,4.108470916748047,0.2849544584751129,1.4851456880569458,0.16573788225650787,0.06852094829082489
0.7224165201187134,0.07260699570178986,4.099670886993408,0.2855566143989563,1.4830905199050903,0.16895930469036102,4.109820365905762,0.2849547863006592,1.485451102256775,0.16572877764701843,0.06851673871278763
0.7221860289573669,0.0726000964641571,4.10102653503418,0.28555336594581604,1.4833976030349731,0.16894832253456116,4.111166954040527,0.28495538234710693,1.4857556819915771,0.16571980714797974,0.06851255148649216
0.7219560146331787,0.07259319722652435,4.102379322052002,0.2855503261089325,1.4837039709091187,0.16893739998340607,4.112510681152344,0.284956157207489,1.4860599040985107,0.1657109409570694,0.06850838661193848
0.7217267155647278,0.07258632034063339,4.103729724884033,0.28554749488830566,1.484010100364685,0.16892656683921814,4.113851547241211,0.28495708107948303,1.486363410949707,0.16570217907428741,0.06850425153970718
0.7214980721473694,0.07257945835590363,4.10507869720459,0.28554481267929077,1.4843156337738037,0.16891583800315857,4.115191459655762,0.2849581837654114,1.4866666793823242,0.16569356620311737,0.06850012391805649
0.7212700843811035,0.07257260382175446,4.1064252853393555,0.28554221987724304,1.4846206903457642,0.16890524327754974,4.11652946472168,0.28495943546295166,1.4869693517684937,0.16568510234355927,0.06849601119756699
0.7210426330566406,0.07256574183702469,4.1077680587768555,0.2855399549007416,1.4849249124526978,0.16889427602291107,4.117862701416016,0.28496092557907104,1.4872713088989258,0.16567619144916534,0.06849192827939987
0.7208152413368225,0.07255886495113373,4.10910701751709,0.2855379581451416,1.485228180885315,0.1688830703496933,4.119192600250244,0.2849627137184143,1.487572193145752,0.16566699743270874,0.06848785281181335
0.7205878496170044,0.07255196571350098,4.1104416847229,0.28553617000579834,1.4855304956436157,0.16887198388576508,4.120518684387207,0.2849647104740143,1.4878721237182617,0.1656579226255417,0.06848379969596863
0.7203603386878967,0.07254506647586823,4.111773490905762,0.2855346202850342,1.4858322143554688,0.16886109113693237,4.1218414306640625,0.28496691584587097,1.4881713390350342,0.16564901173114777,0.0684797540307045
0.7201332449913025,0.07253817468881607,4.113103866577148,0.2855331599712372,1.4861335754394531,0.16885033249855042,4.123162269592285,0.2849692404270172,1.4884703159332275,0.16564026474952698,0.06847571581602097
0.7199066281318665,0.0725313052535057,4.114431858062744,0.2855318784713745,1.4864344596862793,0.16883961856365204,4.124480724334717,0.2849717140197754,1.4887689352035522,0.16563165187835693,0.06847170740365982
0.719680666923523,0.07252443581819534,4.115758419036865,0.2855306565761566,1.486735224723816,0.16882914304733276,4.125797748565674,0.28497427701950073,1.4890671968460083,0.16562330722808838,0.06846772134304047
0.719455361366272,0.07251758873462677,4.117084503173828,0.2855295240879059,1.4870357513427734,0.16881881654262543,4.127114295959473,0.2849768400192261,1.4893653392791748,0.16561514139175415,0.0684637501835823
0.7192304730415344,0.0725107416510582,4.118407249450684,0.2855284512042999,1.4873360395431519,0.16880866885185242,4.1284284591674805,0.28497952222824097,1.4896632432937622,0.16560715436935425,0.06845977902412415
0.7190061211585999,0.07250390201807022,4.119729042053223,0.2855275571346283,1.4876359701156616,0.16879862546920776,4.1297407150268555,0.2849823534488678,1.4899606704711914,0.16559934616088867,0.06845583021640778
0.7187824845314026,0.07249710708856583,4.1210503578186035,0.28552666306495667,1.4879357814788818,0.16878873109817505,4.131052494049072,0.28498515486717224,1.490257978439331,0.16559180617332458,0.0684519037604332
0.718559741973877,0.07249029725790024,4.122369766235352,0.2855258584022522,1.4882352352142334,0.16877910494804382,4.132363319396973,0.28498804569244385,1.4905551671981812,0.16558459401130676,0.06844798475503922
0.7183374166488647,0.07248350232839584,4.123687744140625,0.2855250835418701,1.4885344505310059,0.16876962780952454,4.133671760559082,0.2849910259246826,1.4908517599105835,0.16557759046554565,0.06844408810138702
0.7181156873703003,0.07247672975063324,4.125004768371582,0.2855243682861328,1.4888335466384888,0.16876043379306793,4.134979248046875,0.2849940359592438,1.4911483526229858,0.165570929646492,0.06844019144773483
0.7178947329521179,0.07246997207403183,4.126320838928223,0.2855236828327179,1.4891324043273926,0.1687513142824173,4.136285781860352,0.28499704599380493,1.491444706916809,0.1655643880367279,0.06843633204698563
0.7176744341850281,0.07246322929859161,4.127635955810547,0.285522997379303,1.4894310235977173,0.1687423139810562,4.137591361999512,0.2850000858306885,1.4917409420013428,0.16555796563625336,0.06843246519565582
0.717454731464386,0.072456493973732,4.1289496421813965,0.28552237153053284,1.4897295236587524,0.16873350739479065,4.138895511627197,0.2850031554698944,1.4920369386672974,0.16555173695087433,0.06842859834432602
0.7172355651855469,0.07244975864887238,4.130260944366455,0.28552180528640747,1.490027666091919,0.1687249392271042,4.140197277069092,0.28500625491142273,1.4923325777053833,0.16554571688175201,0.06842474639415741
0.7170168161392212,0.07244301587343216,4.131570339202881,0.28552132844924927,1.4903252124786377,0.16871662437915802,4.141497611999512,0.285009503364563,1.4926276206970215,0.1655399650335312,0.0684208944439888
0.7167983651161194,0.07243628054857254,4.132878303527832,0.285521000623703,1.4906225204467773,0.16870847344398499,4.142795085906982,0.2850128710269928,1.492922306060791,0.16553433239459991,0.0684170350432396
0.7165802121162415,0.07242953777313232,4.134182929992676,0.28552085161209106,1.4909194707870483,0.16870051622390747,4.14409065246582,0.28501632809638977,1.493216633796692,0.16552889347076416,0.06841317564249039
